Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-08-11 15:10:03,"PULL DAY",55m,"T Bar Row",1,10.0,10.0,0,0.0,"","didn't do deadlift because of risk. sub with something else",
2021-08-11 15:10:03,"PULL DAY",55m,"T Bar Row",2,10.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"T Bar Row",3,10.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"T Bar Row",4,10.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"T Bar Row",5,6.25,15.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Lat Pulldown (Cable)",1,30.0,10.0,0,0.0,"",,
2021-08-11 15:10:03,"PULL DAY",55m,"Lat Pulldown (Cable)",2,30.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Lat Pulldown (Cable)",3,30.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Lat Pulldown (Cable)",4,30.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Lat Pulldown (Cable)",5,25.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Seated Row (Cable)",1,32.0,10.0,0,0.0,"",,
2021-08-11 15:10:03,"PULL DAY",55m,"Seated Row (Cable)",2,32.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Seated Row (Cable)",3,32.0,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Seated Row (Cable)",4,23.0,8.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Preacher Curl (Barbell)",1,9.5,8.0,0,0.0,"",,
2021-08-11 15:10:03,"PULL DAY",55m,"Preacher Curl (Barbell)",2,9.5,10.0,0,0.0,,,
2021-08-11 15:10:03,"PULL DAY",55m,"Preacher Curl (Barbell)",3,9.5,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Bench Press (Barbell)",1,42.5,5.0,0,0.0,"","",
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Bench Press (Barbell)",2,42.5,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Bench Press (Barbell)",3,42.5,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Bench Press (Barbell)",4,42.5,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Bench Press (Barbell)",5,42.5,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Incline Chest Press (Machine)",1,11.25,10.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Incline Chest Press (Machine)",2,11.25,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Incline Chest Press (Machine)",3,11.25,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Pec Deck (Machine)",D,36.0,8.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Pec Deck (Machine)",D,31.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Pec Deck (Machine)",D,27.0,12.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Seated Overhead Press (Dumbbell)",1,8.0,10.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Seated Overhead Press (Dumbbell)",2,8.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Seated Overhead Press (Dumbbell)",3,8.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Lateral Raise (Cable)",1,7.0,10.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Lateral Raise (Cable)",2,7.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Lateral Raise (Cable)",3,7.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Lateral Raise (Cable)",4,7.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Reverse Fly (Machine)",1,23.0,5.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Reverse Fly (Machine)",2,23.0,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Reverse Fly (Machine)",3,23.0,5.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,10.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Extension (Dumbbell)",1,10.0,8.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Extension (Dumbbell)",2,10.0,8.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Triceps Extension (Dumbbell)",3,10.0,8.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Shrug (Dumbbell)",1,10.0,20.0,0,0.0,"",,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Shrug (Dumbbell)",2,10.0,20.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Shrug (Dumbbell)",3,10.0,20.0,0,0.0,,,
2021-08-13 14:00:16,"PUSH DAY",1h 25m,"Running (Treadmill)",1,0,0.0,0.74,453.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"Pull Up",1,0.0,5.0,0,0.0,"","",
2021-08-16 11:27:09,"PULL DAY",52m,"Pull Up",2,0.0,5.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"T Bar Row",1,10.0,12.0,0,0.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"T Bar Row",2,10.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"T Bar Row",3,10.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"T Bar Row",4,10.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"T Bar Row",5,6.25,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Lat Pulldown (Cable)",1,30.0,12.0,0,0.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"Lat Pulldown (Cable)",2,30.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Lat Pulldown (Cable)",3,30.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Lat Pulldown (Cable)",4,30.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Lat Pulldown (Cable)",5,25.0,8.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Seated Row (Cable)",1,32.0,12.0,0,0.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"Seated Row (Cable)",2,32.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Seated Row (Cable)",3,32.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Seated Row (Cable)",4,23.0,12.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Preacher Curl (Barbell)",1,9.5,10.0,0,0.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"Preacher Curl (Barbell)",2,9.5,10.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Preacher Curl (Barbell)",3,9.5,10.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Incline Curl (Dumbbell)",1,8.0,10.0,0,0.0,"",,
2021-08-16 11:27:09,"PULL DAY",52m,"Incline Curl (Dumbbell)",2,8.0,10.0,0,0.0,,,
2021-08-16 11:27:09,"PULL DAY",52m,"Incline Curl (Dumbbell)",3,8.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",1,42.5,8.0,0,0.0,"","",
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",2,42.5,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",3,42.5,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",4,42.5,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",5,42.5,4.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Bench Press (Barbell)",6,20.0,8.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,15.0,7.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,10.0,7.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,5.0,7.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,2.5,7.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,1.25,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",1,11.25,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",2,10.0,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,15.0,5.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Incline Chest Press (Machine)",D,10.0,5.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Pec Deck (Machine)",D,36.0,8.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Pec Deck (Machine)",D,31.0,4.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Pec Deck (Machine)",D,31.0,8.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Pec Deck (Machine)",D,27.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Seated Overhead Press (Dumbbell)",1,10.0,6.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Seated Overhead Press (Dumbbell)",2,10.0,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Seated Overhead Press (Dumbbell)",3,10.0,6.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Lateral Raise (Cable)",1,7.0,10.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Lateral Raise (Cable)",2,7.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Lateral Raise (Cable)",3,7.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Lateral Raise (Cable)",4,7.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Overhead Press (Barbell)",1,17.5,8.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Overhead Press (Barbell)",2,17.5,8.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Overhead Press (Barbell)",3,17.5,4.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Pushdown (Cable - Straight Bar)",4,21.0,5.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Extension (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Extension (Dumbbell)",2,10.0,10.0,0,0.0,,,
2021-08-17 13:55:04,"PUSH DAY",1h 21m,"Triceps Extension (Dumbbell)",3,10.0,6.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",1,0.0,5.0,0,0.0,"","",
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",2,0.0,5.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",3,0.0,5.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",4,0.0,5.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",5,0.0,2.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"T Bar Row",1,12.5,8.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"T Bar Row",2,12.5,8.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"T Bar Row",3,12.5,8.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"T Bar Row",4,12.5,8.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"T Bar Row",5,7.5,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Lat Pulldown (Cable)",1,35.0,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Lat Pulldown (Cable)",2,35.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Lat Pulldown (Cable)",3,35.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Lat Pulldown (Cable)",4,35.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Lat Pulldown (Cable)",F,30.0,8.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Row (Cable)",1,32.0,14.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Row (Cable)",2,32.0,14.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Row (Cable)",3,32.0,14.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Row (Cable)",4,23.0,12.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Bicep Curl (Barbell)",1,12.5,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Bicep Curl (Barbell)",2,12.5,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Bicep Curl (Barbell)",3,12.5,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Bicep Curl (Barbell)",4,10.0,5.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Incline Curl (Dumbbell)",1,8.0,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Incline Curl (Dumbbell)",2,8.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Incline Curl (Dumbbell)",3,8.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Running (Treadmill)",1,0,0.0,0.74,457.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Pull Up",1,0,4.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Calf Press on Seated Leg Press",1,59.0,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Calf Press on Seated Leg Press",2,59.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Calf Press on Seated Leg Press",3,59.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Leg Extension (Machine)",1,27.0,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Leg Extension (Machine)",2,27.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Leg Extension (Machine)",3,27.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Leg Curl (Machine)",1,27.0,10.0,0,0.0,"",,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Leg Curl (Machine)",2,27.0,10.0,0,0.0,,,
2021-08-19 14:30:31,"PULL DAY",1h 33m,"Seated Leg Curl (Machine)",3,27.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Bench Press (Barbell)",1,42.5,8.0,0,0.0,"","have a deload week",
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Bench Press (Barbell)",2,42.5,6.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Bench Press (Barbell)",3,42.5,3.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Bench Press (Barbell)",4,42.5,3.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Bench Press (Barbell)",5,20.0,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Pec Deck (Machine)",D,36.0,8.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Pec Deck (Machine)",D,32.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Pec Deck (Machine)",D,27.0,12.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Incline Chest Press (Machine)",1,12.5,10.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Incline Chest Press (Machine)",2,12.5,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Incline Chest Press (Machine)",3,12.5,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Incline Chest Press (Machine)",4,12.5,4.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Seated Overhead Press (Dumbbell)",1,10.0,8.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Seated Overhead Press (Dumbbell)",2,10.0,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Seated Overhead Press (Dumbbell)",3,10.0,7.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Lateral Raise (Cable)",1,9.0,6.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Lateral Raise (Cable)",2,7.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Lateral Raise (Cable)",3,7.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Overhead Press (Barbell)",1,17.5,8.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Overhead Press (Barbell)",2,17.5,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Overhead Press (Barbell)",3,17.5,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,10.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Pushdown (Cable - Straight Bar)",3,21.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Pushdown (Cable - Straight Bar)",4,21.0,10.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Extension (Dumbbell)",1,10.0,8.0,0,0.0,"",,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Extension (Dumbbell)",2,10.0,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Triceps Extension (Dumbbell)",3,10.0,8.0,0,0.0,,,
2021-08-23 15:07:43,"PUSH DAY",1h 47m,"Shrug (Dumbbell)",1,10.0,20.0,0,0.0,"",,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Pull Up",1,0.0,6.0,0,0.0,"","",
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Pull Up",2,0.0,4.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Pull Up",3,0.0,6.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Pull Up",4,0.0,4.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Pull Up",5,0.0,4.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"T Bar Row",1,12.5,8.0,0,0.0,"",,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"T Bar Row",2,12.5,8.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"T Bar Row",3,12.5,8.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"T Bar Row",4,12.5,8.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"T Bar Row",F,7.5,10.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Lat Pulldown (Cable)",1,35.0,10.0,0,0.0,"",,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Lat Pulldown (Cable)",2,35.0,10.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Lat Pulldown (Cable)",3,35.0,10.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Lat Pulldown (Cable)",4,35.0,10.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Seated Row (Cable)",1,35.0,8.0,0,0.0,"",,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Seated Row (Cable)",2,32.0,8.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Seated Row (Cable)",3,35.0,8.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Bicep Curl (Barbell)",1,15.0,10.0,0,0.0,"",,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Bicep Curl (Barbell)",2,15.0,10.0,0,0.0,,,
2021-08-24 07:54:05,"PULL DAY",1h 45m,"Bicep Curl (Barbell)",3,15.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Bench Press (Barbell)",1,40.0,8.0,0,0.0,"","",
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Bench Press (Barbell)",2,40.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Bench Press (Barbell)",3,40.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Bench Press (Barbell)",4,40.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Bench Press (Barbell)",5,40.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Incline Chest Press (Machine)",1,12.5,8.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Incline Chest Press (Machine)",2,12.5,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Incline Chest Press (Machine)",3,12.5,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Incline Chest Press (Machine)",4,12.5,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Incline Chest Press (Machine)",F,5.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Pec Deck (Machine)",D,36.0,8.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Pec Deck (Machine)",D,32.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Pec Deck (Machine)",D,27.0,12.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Seated Overhead Press (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Seated Overhead Press (Dumbbell)",2,10.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Seated Overhead Press (Dumbbell)",3,10.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Seated Overhead Press (Dumbbell)",4,0.0,0.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Lateral Raise (Cable)",1,7.0,10.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Lateral Raise (Cable)",2,7.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Lateral Raise (Cable)",3,7.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Lateral Raise (Cable)",4,7.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Front Raise (Barbell)",1,10.0,8.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Front Raise (Barbell)",2,10.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Front Raise (Barbell)",3,10.0,8.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,10.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,21.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",4,21.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Extension (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Extension (Dumbbell)",2,10.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Triceps Extension (Dumbbell)",3,10.0,10.0,0,0.0,,,
2021-08-27 16:20:25,"PUSH DAY",1h 15m,"Shrug (Dumbbell)",1,15.0,30.0,0,0.0,"",,
2021-09-02 13:29:34,"PULL DAY",51m,"Pull Up",1,0.0,6.0,0,0.0,"","",
2021-09-02 13:29:34,"PULL DAY",51m,"Pull Up",2,0.0,6.0,0,0.0,,,
2021-09-02 13:29:34,"PULL DAY",51m,"Pull Up",3,0.0,6.0,0,0.0,,,
2021-09-02 13:29:34,"PULL DAY",51m,"Pull Up",4,0.0,4.0,0,0.0,,,
2021-09-02 13:29:34,"PULL DAY",51m,"Pull Up",5,0.0,4.0,0,0.0,,,
2021-09-02 13:29:34,"PULL DAY",51m,"T Bar Row",1,12.5,8.0,0,0.0,"",,
2021-09-02 13:29:34,"PULL DAY",51m,"T Bar Row",2,12.5,8.0,0,0.0,,,
